product_category,fragility_score,sustainability_priority,durability_requirement,max_packaging_cost,material_cost,innovation_level,recommended
synthetic_product,0.5,0.5,0.5,100.0,0.8970789785116069,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6208495573971518,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.41359866331836237,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6956950547022893,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7242946583363293,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7496996113123454,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.3113144902433487,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5187795086951617,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5430807041235867,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.4698622008180798,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.8690016060500199,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.9048343621971806,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.3559094680836358,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.9071110323018016,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6061241843039853,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.9325979355356266,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.4025224687160213,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.014978601538755,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5545241981686573,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5034498120134145,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8122212861086173,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9569891692964374,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.8052835350606744,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.8978300922565868,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.29862110271874776,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.105444764767213,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.3800762886695105,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.4193170082530173,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.38172006084791454,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.9829447373164943,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.4630014479095566,1,1
synthetic_product,0.5,0.5,0.5,100.0,1.0639585207409958,2,0
synthetic_product,0.5,0.5,0.5,100.0,1.0823905649749945,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7940018243344865,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.4208354483021546,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.4231587466372692,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6169437382710792,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.37824706527028135,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.8889570419816544,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.2637369995493353,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.27170742646368945,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.45119533285471264,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.9589841584623834,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.879543543770877,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.816269806088023,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6300045320695192,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.2896505862337619,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6522446589028146,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.0482886957749044,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6393048513014798,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.1025087416716095,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7462773609960116,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7381488295204718,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6067806653439323,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.3578662340418884,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.0115707317772653,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.9581750341020969,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5604049266856331,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.40846772733414427,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5886797755909916,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.7423898884814469,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.9474790474706072,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5993398338638382,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.27621514924174656,1,1
synthetic_product,0.5,0.5,0.5,100.0,1.2391864833194823,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.2624938751660657,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5939400934508584,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.4405510451505704,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.4076418395877513,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6048764162660697,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.398032283798199,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.761858517736731,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.4691846804901172,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5356510550018244,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.9165966194227696,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.479586766376381,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7055898890860547,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8599487890394932,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.2778279447595289,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.4173512244495321,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5409546778731026,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7810744732747374,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7055727070994848,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7506712083467104,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.0361536651550982,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.7976151657374667,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7945869045495533,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5679162657032775,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.829623055370239,2,0
synthetic_product,0.5,0.5,0.5,100.0,1.0301770960792473,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.4616132986108139,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.4725616332940372,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.47130703184349676,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.3550177828911433,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9561379830865733,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.3951338831816885,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.683995726988847,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8530586272611876,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.7328713808175958,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6259876377165842,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.22442360897733285,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.8136576681372809,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8475600374023964,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.4034120110818696,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.592611941161851,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.42005602859344193,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.36196196112356505,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.8261479007365333,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.4426448711883795,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.0512117907383622,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.36985054345216173,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7804709298180785,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5814989426180714,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.712681004057375,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9225803231799333,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.30637463368011875,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.9574305639901592,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.30235246237554425,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.42792603657377853,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.8875118224070022,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.4779576791761666,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.031892558190614116,1,1
synthetic_product,0.5,0.5,0.5,100.0,1.0571968452075102,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6494992387793971,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.9527419299047281,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.7401521980238411,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.3980017321893233,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.9203451641659506,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.21278512220476933,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.8701001406367882,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.27924289338582714,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8915039326951066,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7063725147840872,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5248665886927936,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.1667329548231664,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.854975738352645,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5010958380882503,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.49928369754597274,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.7657912848884706,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5545821032048376,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.0642804725854798,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.661801488162846,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.9767193784148518,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.8599395879330936,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.42052405221280753,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.42833849258245627,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.43133498430356415,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5928103890679489,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8265106407702743,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.30004638916300236,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6956198339845113,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.2299191875253242,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.7274134065600434,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6608359674805322,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6015822522014944,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.47472771998511415,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5058072547328618,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.28787290530096676,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6847787089117743,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5511504849051605,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.1206140657274568,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.30736238339873506,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8525010479965063,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7157750774760688,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6978887041788518,2,0
synthetic_product,0.5,0.5,0.5,100.0,1.0363947342895339,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.32399351254337044,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6586342610012301,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6325277147195517,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6809364821624471,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.4236925924580553,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7232578126923359,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5281628334108383,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6039370702049335,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.9069549160905993,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.846119262983646,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.8040596301387898,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7514065383954187,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.60117252368818,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5940516773980973,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7101879481424033,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.3622784511728596,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.9929951039612568,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5776325130137112,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7320802456652544,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.4663174124599981,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.6519289492661251,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8618691871925763,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7059784799838675,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.30553051015823957,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6300056967682816,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8911044402498082,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8440931735757511,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.48471593302219046,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.841812149912673,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9119464252909122,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6837745403715408,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7938658012843435,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.4497802448983651,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5969802451546826,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.46837975190833664,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9000092533459798,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7651141976354443,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7431997387128335,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7233565097596387,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7398206572818871,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.4080251424556532,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5689204772833294,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.869732141797494,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.38412398938575903,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5890993251713222,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7992542388927103,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8317486455027213,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.19382004880184922,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.624868527718461,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.3370138288897728,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.3656096207306513,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7794559355247305,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7923130429393184,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7751352731936023,1,1
synthetic_product,0.5,0.5,0.5,100.0,1.071653655502568,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.23838917859101094,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.23821548260834666,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.42037108216697566,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7533072615581898,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6255405663208673,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.8387505104386849,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.42251876479433637,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.824300004586744,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.43233439777255955,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7122207574356002,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7871511903466459,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7662529535251209,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5850293520757336,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.24650848595430097,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6384109641700754,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.44875968687311935,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7147393433916388,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.48362198223555136,1,1
synthetic_product,0.5,0.5,0.5,100.0,1.03549674658577,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.42138783535094826,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.47959409643894213,2,0
synthetic_product,0.5,0.5,0.5,100.0,1.069537579610435,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.2741612926295016,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.9857257400322414,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.539674550805011,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.15755601801427327,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6181995983900425,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7624420161394571,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7324022667978402,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7244162579321067,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.977084173249149,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.44014303862402065,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.4788048923330317,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6644650763627248,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9804074650098245,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7049745839358886,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5880272763090275,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.29293398613532323,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6652696366494253,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9046190696763645,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6061715708489505,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.23857548719797306,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6422104748022084,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.9694562038314044,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8070071102012725,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.713974260147126,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5965677309473832,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7985491390076579,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.46539561633815785,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7477415004234313,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.3724592130742973,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.918244282690124,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8918744635810503,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.455644030581741,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.4745071682670536,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.3586707152838452,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5903164355382334,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.8681948992717887,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6173594492213735,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5730106539913511,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.32850227007700245,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.319165979767488,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.42039985147556397,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.360078106989717,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.41214173437746876,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.32602638249904653,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6938422274616881,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5590541240448546,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5181834722943872,1,0
synthetic_product,0.5,0.5,0.5,100.0,1.0242014774062482,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8538693699469426,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.23584648787424892,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.3444134147331664,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6174090165281745,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5818016481128612,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6748791368888795,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.28228787673164446,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.12905529834585228,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7798446527600352,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.1327508179720929,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6686140273234007,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6930715727519785,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8009366293071665,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.7437396914287622,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.9419617333795064,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7803064901744475,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6784069532332356,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5904747697309831,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.79305272558683,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.9761585699476698,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.4990238726737185,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.45275289002142893,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5461041454852167,2,0
synthetic_product,0.5,0.5,0.5,100.0,1.0339960879110535,3,1
synthetic_product,0.5,0.5,0.5,100.0,1.0442927058454827,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.425733752991446,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7538645497834566,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6611247275212817,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6947768035684293,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6905067251729028,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8482152053687675,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.2706026265209302,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6659033311040712,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5747249119639445,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.40327863327496616,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.9392381832295866,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.3884744497171932,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8674590652721818,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6664648917279294,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6208829655037951,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.45205746291355586,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7827166790554434,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8517860658312257,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.3767734374373723,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5830824274343888,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.3131057548406561,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.6595981991279976,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.4756245611599924,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.3763612001701072,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.4285722504602729,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7002841382032343,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6962568784835879,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7839655118322556,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.48313089252089053,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.42269739159811975,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.608479274085218,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.0804848658993877,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7543104813474619,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7237926716204065,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.9069999506014387,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.6185582354070286,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.4442310139018677,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.6324765194559591,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6133972002756164,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.42399227388821514,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.2696374462516624,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.3682512092135139,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.8738542169855151,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5907566703989691,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9685472100705078,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.3925232315500246,1,1
synthetic_product,0.5,0.5,0.5,100.0,1.2487018557931702,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5135644829123858,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.24502261410457293,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5045914633512063,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5202411454430154,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.758213189295876,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.648623520789694,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.6601914109789295,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.9466809164367946,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.7334921355336931,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6026745225659836,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.35797509983892833,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5316552786589025,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6710735271455132,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.4240187643113801,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8104025855504848,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.23613154157420435,3,1
synthetic_product,0.5,0.5,0.5,100.0,1.0712108943263152,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5358411003432655,2,0
synthetic_product,0.5,0.5,0.5,100.0,1.071169797248836,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.44959348364045826,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.7364959132191236,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5489679713016447,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.8400554044160794,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.5687445026077322,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8240460943531255,1,0
